difference,field,height,ratio,shell,size,tesseroid
0.0016002515496236214,gyy,250000,4,-14.689691007842423,1.0,-14.6880907562928
-4.6214410076572676e-10,gyy,500000,4,-13.070256879250856,1.0,-13.070256879713
0.018517689164870177,gyy,1,5,-16.57849600870437,1.0,-16.5599783195395
0.0021097993383421,gyy,100,5,-16.577687598282143,1.0,-16.5755777989438
0.0014923439466869581,gyy,1000,5,-16.570340753400586,1.0,-16.5688484094539
0.0011122002749175408,gyy,10000,5,-16.497103666466117,1.0,-16.4959914661912
0.00034939756226393115,gyy,100000,5,-15.787277026647663,1.0,-15.7869276290854
0.00016007824732255926,gyy,250000,5,-14.689691007842423,1.0,-14.6895309295951
-0.0003728885034437468,gyy,500000,5,-13.070256879250856,1.0,-13.0706297677543
-0.0007438629499283422,gyy,1,6,-16.57849600870437,1.0,-16.5792398716543
0.0003847924776430034,gyy,100,6,-16.577687598282143,1.0,-16.5773028058045
0.0005016626340861308,gyy,1000,6,-16.570340753400586,1.0,-16.5698390907665
0.00047151992331606607,gyy,10000,6,-16.497103666466117,1.0,-16.4966321465428
0.00028533961116394835,gyy,100000,6,-15.787277026647663,1.0,-15.7869916870365
0.00010256130222430215,gyy,250000,6,-14.689691007842423,1.0,-14.6895884465402
1.6926235455017036e-05,gyy,500000,6,-13.070256879250856,1.0,-13.0702399530154
-0.02958928839132824,gyy,1,7,-16.57849600870437,1.0,-16.6080852970957
0.00048136930944409073,gyy,100,7,-16.577687598282143,1.0,-16.5772062289727
0.0001859633505851832,gyy,1000,7,-16.570340753400586,1.0,-16.57015479005
0.00012155446961870098,gyy,10000,7,-16.497103666466117,1.0,-16.4969821119965
0.0002479735705627206,gyy,100000,7,-15.787277026647663,1.0,-15.7870290530771
0.00015613547022397256,gyy,250000,7,-14.689691007842423,1.0,-14.6895348723722
7.429590875496217e-05,gyy,500000,7,-13.070256879250856,1.0,-13.0701825833421
-0.021712772536329084,gyy,1,8,-16.57849600870437,1.0,-16.6002087812407
0.00016111803664387025,gyy,100,8,-16.577687598282143,1.0,-16.5775264802455
0.0001645207710865293,gyy,1000,8,-16.570340753400586,1.0,-16.5701762326295
3.287391721684685e-05,gyy,10000,8,-16.497103666466117,1.0,-16.4970707925489
8.339807316382064e-05,gyy,100000,8,-15.787277026647663,1.0,-15.7871936285745
0.00010816833702342876,gyy,250000,8,-14.689691007842423,1.0,-14.6895828395054
5.61770216549462e-05,gyy,500000,8,-13.070256879250856,1.0,-13.0702007022292
350.40270721188836,gyy,1,0,-16.57849600870437,5.0,333.824211203184
350.1712942321161,gyy,100,0,-16.577687598282143,5.0,333.593606633834
348.03777631085563,gyy,1000,0,-16.570340753400586,5.0,331.467435557455
324.0174395034901,gyy,10000,0,-16.497103666466117,5.0,307.520335837024
58.15812628680396,gyy,100000,0,-15.787277026647663,5.0,42.3708492601563
-9.090292949276275,gyy,250000,0,-14.689691007842423,5.0,-23.7799839571187
-0.8692485883799446,gyy,500000,0,-13.070256879250856,5.0,-13.9395054676308
-84.74966770785863,gyy,1,1,-16.57849600870437,5.0,-101.328163716563
-50.324830904561765,gyy,100,1,-16.577687598282143,5.0,-66.9025185028439
-26.33884783567091,gyy,1000,1,-16.570340753400586,5.0,-42.9091885890715
-12.358332128594483,gyy,10000,1,-16.497103666466117,5.0,-28.8554357950606
-5.287758723939538,gyy,100000,1,-15.787277026647663,5.0,-21.0750357505872
-1.2974557308929757,gyy,250000,1,-14.689691007842423,5.0,-15.9871467387354
-0.8692485883799446,gyy,500000,1,-13.070256879250856,5.0,-13.9395054676308
0.0031584815171683545,gyy,1,2,-16.57849600870437,5.0,-16.5753375271872
0.05934662172994365,gyy,100,2,-16.577687598282143,5.0,-16.5183409765522
0.034062701519186334,gyy,1000,2,-16.570340753400586,5.0,-16.5362780518814
0.03241065150521649,gyy,10000,2,-16.497103666466117,5.0,-16.4646930149609
0.00036285488496368146,gyy,100000,2,-15.787277026647663,5.0,-15.7869141717627
0.0007619325662240328,gyy,250000,2,-14.689691007842423,5.0,-14.6889290752762
-0.0009358220921438232,gyy,500000,2,-13.070256879250856,5.0,-13.071192701343
-0.2474668630617316,gyy,1,3,-16.57849600870437,5.0,-16.8259628717661
0.0360136308995429,gyy,100,3,-16.577687598282143,5.0,-16.5416739673826
0.018715017357187946,gyy,1000,3,-16.570340753400586,5.0,-16.5516257360434
0.006489118219718648,gyy,10000,3,-16.497103666466117,5.0,-16.4906145482464
0.010186536276263425,gyy,100000,3,-15.787277026647663,5.0,-15.7770904903714
0.006281669243822563,gyy,250000,3,-14.689691007842423,5.0,-14.6834093385986
0.003860642252455193,gyy,500000,3,-13.070256879250856,5.0,-13.0663962369984
-0.35501546373063064,gyy,1,4,-16.57849600870437,5.0,-16.933511472435
0.008165137839743153,gyy,100,4,-16.577687598282143,5.0,-16.5695224604424
0.006225609622486417,gyy,1000,4,-16.570340753400586,5.0,-16.5641151437781
0.0023515660102155778,gyy,10000,4,-16.497103666466117,5.0,-16.4947521004559
-0.0002090674863364228,gyy,100000,4,-15.787277026647663,5.0,-15.787486094134
0.0007802945438228903,gyy,250000,4,-14.689691007842423,5.0,-14.6889107132986
0.00011985251265578256,gyy,500000,4,-13.070256879250856,5.0,-13.0701370267382
-0.07008069933462835,gyy,1,5,-16.57849600870437,5.0,-16.648576708039
0.002131963988244223,gyy,100,5,-16.577687598282143,5.0,-16.5755556342939
0.0010873977950858205,gyy,1000,5,-16.570340753400586,5.0,-16.5692533556055
0.0010526733731168747,gyy,10000,5,-16.497103666466117,5.0,-16.496050993093
0.00036819662936338204,gyy,100000,5,-15.787277026647663,5.0,-15.7869088300183
7.706573512322734e-05,gyy,250000,5,-14.689691007842423,5.0,-14.6896139421073
0.00023340271515515099,gyy,500000,5,-13.070256879250856,5.0,-13.0700234765357
-0.012668599269229475,gyy,1,6,-16.57849600870437,5.0,-16.5911646079736
0.00044534226944392685,gyy,100,6,-16.577687598282143,5.0,-16.5772422560127
0.00024034997218791432,gyy,1000,6,-16.570340753400586,5.0,-16.5701004034284
3.4349453017057385e-05,gyy,10000,6,-16.497103666466117,5.0,-16.4970693170131
0.00032310133186364,gyy,100000,6,-15.787277026647663,5.0,-15.7869539253158
0.00022844081312278774,gyy,250000,6,-14.689691007842423,5.0,-14.6894625670293
0.00017199178555493688,gyy,500000,6,-13.070256879250856,5.0,-13.0700848874653
3.0253886869502367e-05,gyy,1,7,-16.57849600870437,5.0,-16.5784657548175
0.0003627171251423533,gyy,100,7,-16.577687598282143,5.0,-16.577324881157
0.00034345918858491586,gyy,1000,7,-16.570340753400586,5.0,-16.569997294212
2.4402696418235337e-05,gyy,10000,7,-16.497103666466117,5.0,-16.4970792637697
3.168188863256205e-06,gyy,100000,7,-15.787277026647663,5.0,-15.7872738584588
0.00010955868232365162,gyy,250000,7,-14.689691007842423,5.0,-14.6895814491601
6.503992925566138e-05,gyy,500000,7,-13.070256879250856,5.0,-13.0701918393216
0.019470528860971115,gyy,1,8,-16.57849600870437,5.0,-16.5590254798434
0.0001449496072432055,gyy,100,8,-16.577687598282143,5.0,-16.5775426486749
0.00016809324108635337,gyy,1000,8,-16.570340753400586,5.0,-16.5701726601595
8.928959481835363e-05,gyy,10000,8,-16.497103666466117,5.0,-16.4970143768713
-4.192673493719212e-05,gyy,100000,8,-15.787277026647663,5.0,-15.7873189533826
-7.114323077317408e-06,gyy,250000,8,-14.689691007842423,5.0,-14.6896981221655
-2.2469880743614112e-05,gyy,500000,8,-13.070256879250856,5.0,-13.0702793491316
193.1237741154044,gyy,1,0,-16.57849600870437,10.0,176.5452781067
193.08091389118914,gyy,100,0,-16.577687598282143,10.0,176.503226292907
192.68639311173158,gyy,1000,0,-16.570340753400586,10.0,176.116052358331
188.27080416418113,gyy,10000,0,-16.497103666466117,10.0,171.773700497715
114.87453772254356,gyy,100000,0,-15.787277026647663,10.0,99.0872606958959
17.948598857013835,gyy,250000,0,-14.689691007842423,10.0,3.25890784917141
-4.602088286952846,gyy,500000,0,-13.070256879250856,10.0,-17.6723451662037
-87.66626788971962,gyy,1,1,-16.57849600870437,10.0,-104.244763898424
-51.81428437175356,gyy,100,1,-16.577687598282143,10.0,-68.3919719700357
-29.112602956315612,gyy,1000,1,-16.570340753400586,10.0,-45.6829437097162
-15.253592546409084,gyy,10000,1,-16.497103666466117,10.0,-31.7506962128752
-5.348307215176137,gyy,100000,1,-15.787277026647663,10.0,-21.1355842418238
-1.3250332894834749,gyy,250000,1,-14.689691007842423,10.0,-16.0147242973259
-0.8502218500066441,gyy,500000,1,-13.070256879250856,10.0,-13.9204787292575
0.01044497902936925,gyy,1,2,-16.57849600870437,10.0,-16.568051029675
0.0724986427798413,gyy,100,2,-16.577687598282143,10.0,-16.5051889555023
0.057423658028085356,gyy,1000,2,-16.570340753400586,10.0,-16.5129170953725
0.04008782673341571,gyy,10000,2,-16.497103666466117,10.0,-16.4570158397327
-0.003581237546937288,gyy,100000,2,-15.787277026647663,10.0,-15.7908582641946
-0.001959552162176692,gyy,250000,2,-14.689691007842423,10.0,-14.6916505600046
-0.0014668877487444831,gyy,500000,2,-13.070256879250856,10.0,-13.0717237669996
-0.17432416347952895,gyy,1,3,-16.57849600870437,10.0,-16.7528201721839
0.03674269670644392,gyy,100,3,-16.577687598282143,10.0,-16.5409449015757
0.019830351424886317,gyy,1000,3,-16.570340753400586,10.0,-16.5505104019757
0.0063861959899185194,gyy,10000,3,-16.497103666466117,10.0,-16.4907174704762
0.011034943894562943,gyy,100000,3,-15.787277026647663,10.0,-15.7762420827531
0.00524552080042362,gyy,250000,3,-14.689691007842423,10.0,-14.684445487042
0.0036747581193559142,gyy,500000,3,-13.070256879250856,10.0,-13.0665821211315
-0.2645785372376288,gyy,1,4,-16.57849600870437,10.0,-16.843074545942
0.007805396725441227,gyy,100,4,-16.577687598282143,10.0,-16.5698822015567
0.006243049498685593,gyy,1000,4,-16.570340753400586,10.0,-16.5640977039019
0.0022723291485178265,gyy,10000,4,-16.497103666466117,10.0,-16.4948313373176
-0.00021995544433650593,gyy,100000,4,-15.787277026647663,10.0,-15.787496982092
0.000658730496724047,gyy,250000,4,-14.689691007842423,10.0,-14.6890322773457
3.4763285956529444e-05,gyy,500000,4,-13.070256879250856,10.0,-13.0702221159649
-0.10794665656153057,gyy,1,5,-16.57849600870437,10.0,-16.6864426652659
0.002063355193943295,gyy,100,5,-16.577687598282143,10.0,-16.5756242430882
0.001144253109387705,gyy,1000,5,-16.570340753400586,10.0,-16.5691965002912
0.0010319410443173638,gyy,10000,5,-16.497103666466117,10.0,-16.4960717254218
0.0003263774137636233,gyy,100000,5,-15.787277026647663,10.0,-15.7869506492339
3.6287001522694595e-05,gyy,250000,5,-14.689691007842423,10.0,-14.6896547208409
0.00020779436945517205,gyy,500000,5,-13.070256879250856,10.0,-13.0700490848814
-0.03594199156912836,gyy,1,6,-16.57849600870437,10.0,-16.6144380002735
0.0004575050663433444,gyy,100,6,-16.577687598282143,10.0,-16.5772300932158
0.0002034071627861067,gyy,1000,6,-16.570340753400586,10.0,-16.5701373462378
2.6941142017733455e-05,gyy,10000,6,-16.497103666466117,10.0,-16.4970767253241
0.0003079209462626409,gyy,100000,6,-15.787277026647663,10.0,-15.7869691057014
0.00021406686632374772,gyy,250000,6,-14.689691007842423,10.0,-14.6894769409761
0.0001640494425565464,gyy,500000,6,-13.070256879250856,10.0,-13.0700928298083
-0.021725909776328933,gyy,1,7,-16.57849600870437,10.0,-16.6002219184807
0.00036792008494401784,gyy,100,7,-16.577687598282143,10.0,-16.5773196781972
0.0003415369386878808,gyy,1000,7,-16.570340753400586,10.0,-16.5699992164619
2.1630993618515504e-05,gyy,10000,7,-16.497103666466117,10.0,-16.4970820354725
-6.815751635969036e-06,gyy,100000,7,-15.787277026647663,10.0,-15.7872838423993
0.00010378404172328715,gyy,250000,7,-14.689691007842423,10.0,-14.6895872238007
6.048423035664996e-05,gyy,500000,7,-13.070256879250856,10.0,-13.0701963950205
-0.018156070311828643,gyy,1,8,-16.57849600870437,10.0,-16.5966520790162
0.0001675288645444084,gyy,100,8,-16.577687598282143,10.0,-16.5775200694176
0.0001734891448847975,gyy,1000,8,-16.570340753400586,10.0,-16.5701672642557
8.789446361845421e-05,gyy,10000,8,-16.497103666466117,10.0,-16.4970157720025
-4.135619553657932e-05,gyy,100000,8,-15.787277026647663,10.0,-15.7873183828432
-3.866301776511705e-06,gyy,250000,8,-14.689691007842423,10.0,-14.6896948741442
-2.2550385043729193e-05,gyy,500000,8,-13.070256879250856,10.0,-13.0702794296359
59.34882633954117,gyy,1,0,-16.57849600870437,20.0,42.7703303308368
59.343990566824544,gyy,100,0,-16.577687598282143,20.0,42.7663029685424
59.299889650897384,gyy,1000,0,-16.570340753400586,20.0,42.7295488974968
58.845207876100716,gyy,10000,0,-16.497103666466117,20.0,42.3481042096346
53.09257419817536,gyy,100000,0,-15.787277026647663,20.0,37.3052971715277
40.61015870591052,gyy,250000,0,-14.689691007842423,20.0,25.9204676980681
21.334837499728355,gyy,500000,0,-13.070256879250856,20.0,8.2645806204775
-92.31292538352662,gyy,1,1,-16.57849600870437,20.0,-108.891421392231
-53.40016905062586,gyy,100,1,-16.577687598282143,20.0,-69.977856648908
-32.17718494401221,gyy,1000,1,-16.570340753400586,20.0,-48.7475256974128
-16.054128629736987,gyy,10000,1,-16.497103666466117,20.0,-32.5512322962031
-6.193029046652336,gyy,100000,1,-15.787277026647663,20.0,-21.9803060733
-1.8918442362617753,gyy,250000,1,-14.689691007842423,20.0,-16.5815352441042
-0.9427360377161449,gyy,500000,1,-13.070256879250856,20.0,-14.012992916967
0.11937638494907077,gyy,1,2,-16.57849600870437,20.0,-16.4591196237553
0.09345376650014359,gyy,100,2,-16.577687598282143,20.0,-16.484233831782
0.06619281480698547,gyy,1000,2,-16.570340753400586,20.0,-16.5041479385936
0.04289813853701574,gyy,10000,2,-16.497103666466117,20.0,-16.4542055279291
-0.004112530828736638,gyy,100000,2,-15.787277026647663,20.0,-15.7913895574764
-0.008295740871677282,gyy,250000,2,-14.689691007842423,20.0,-14.6979867487141
-0.0058641569009445504,gyy,500000,2,-13.070256879250856,20.0,-13.0761210361518
-0.19106739351893154,gyy,1,3,-16.57849600870437,20.0,-16.7695634022233
0.03833763175914129,gyy,100,3,-16.577687598282143,20.0,-16.539349966523
0.019951126648987128,gyy,1000,3,-16.570340753400586,20.0,-16.5503896267516
0.007084565021116873,gyy,10000,3,-16.497103666466117,20.0,-16.490019101445
0.010664258892363776,gyy,100000,3,-15.787277026647663,20.0,-15.7766127677553
0.004831542260124166,gyy,250000,3,-14.689691007842423,20.0,-14.6848594655823
0.0036040444204559208,gyy,500000,3,-13.070256879250856,20.0,-13.0666528348304
-0.3186558762201308,gyy,1,4,-16.57849600870437,20.0,-16.8971518849245
0.00793899363974404,gyy,100,4,-16.577687598282143,20.0,-16.5697486046424
0.006384823390487071,gyy,1000,4,-16.570340753400586,20.0,-16.5639559300101
0.0024011990299186436,gyy,10000,4,-16.497103666466117,20.0,-16.4947024674362
-0.0002640988872375516,gyy,100000,4,-15.787277026647663,20.0,-15.7875411255349
0.0006682394192232266,gyy,250000,4,-14.689691007842423,20.0,-14.6890227684232
1.606312565627377e-05,gyy,500000,4,-13.070256879250856,20.0,-13.0702408161252
-0.1347142649751305,gyy,1,5,-16.57849600870437,20.0,-16.7132102736795
0.002136152184242235,gyy,100,5,-16.577687598282143,20.0,-16.5755514460979
0.0011707509357847812,gyy,1000,5,-16.570340753400586,20.0,-16.5691700024648
0.0010315743735169747,gyy,10000,5,-16.497103666466117,20.0,-16.4960720920926
0.0003253409507628646,gyy,100000,5,-15.787277026647663,20.0,-15.7869516856969
4.34580934225437e-05,gyy,250000,5,-14.689691007842423,20.0,-14.689647549749
0.00020779372955637143,gyy,500000,5,-13.070256879250856,20.0,-13.0700490855213
-0.0862363450609287,gyy,1,6,-16.57849600870437,20.0,-16.6647323537653
0.0004815706316421142,gyy,100,6,-16.577687598282143,20.0,-16.5772060276505
0.00020996998998512595,gyy,1000,6,-16.570340753400586,20.0,-16.5701307834106
3.4559811716405875e-05,gyy,10000,6,-16.497103666466117,20.0,-16.4970691066544
0.00031489058176248363,gyy,100000,6,-15.787277026647663,20.0,-15.7869621360659
0.0002106225122240346,gyy,250000,6,-14.689691007842423,20.0,-14.6894803853302
0.00016966345125624116,gyy,500000,6,-13.070256879250856,20.0,-13.0700872157996
-0.08198662349542829,gyy,1,7,-16.57849600870437,20.0,-16.6604826321998
0.00035781957394220854,gyy,100,7,-16.577687598282143,20.0,-16.5773297787082
0.00033572375048507297,gyy,1000,7,-16.570340753400586,20.0,-16.5700050296501
2.0805305517512807e-05,gyy,10000,7,-16.497103666466117,20.0,-16.4970828611606
-5.984223136579203e-06,gyy,100000,7,-15.787277026647663,20.0,-15.7872830108708
0.00010599003822342468,gyy,250000,7,-14.689691007842423,20.0,-14.6895850178042
6.070061255591952e-05,gyy,500000,7,-13.070256879250856,20.0,-13.0701961786383
-0.0610215775066294,gyy,1,8,-16.57849600870437,20.0,-16.639517586211
0.0001606099257429605,gyy,100,8,-16.577687598282143,20.0,-16.5775269883564
0.00017641872648610502,gyy,1000,8,-16.570340753400586,20.0,-16.5701643346741
8.970594881674288e-05,gyy,10000,8,-16.497103666466117,20.0,-16.4970139605173
-4.129770983674064e-05,gyy,100000,8,-15.787277026647663,20.0,-15.7873183243575
-2.4140941761174872e-06,gyy,250000,8,-14.689691007842423,20.0,-14.6896934219366
-2.1667304144656896e-05,gyy,500000,8,-13.070256879250856,20.0,-13.070278546555
5.61502116322064e-14,gyz,1,0,0.0,0.1,5.61502116322064e-14
-2.80459310676428e-13,gyz,100,0,0.0,0.1,-2.80459310676428e-13
4.12985839570027e-14,gyz,1000,0,0.0,0.1,4.12985839570027e-14
9.55864869364493e-14,gyz,10000,0,0.0,0.1,9.55864869364493e-14
4.65569239532882e-14,gyz,100000,0,0.0,0.1,4.65569239532882e-14
-5.7214903773879e-15,gyz,250000,0,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,0,0.0,0.1,-5.6911611425215e-15
-8.11336356147787e-08,gyz,1,1,0.0,0.1,-8.11336356147787e-08
1.60321554333386e-09,gyz,100,1,0.0,0.1,1.60321554333386e-09
4.75623967515925e-11,gyz,1000,1,0.0,0.1,4.75623967515925e-11
-2.5825012513592e-11,gyz,10000,1,0.0,0.1,-2.5825012513592e-11
4.65569239532882e-14,gyz,100000,1,0.0,0.1,4.65569239532882e-14
-5.7214903773879e-15,gyz,250000,1,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,1,0.0,0.1,-5.6911611425215e-15
6.83097242727906e-09,gyz,1,2,0.0,0.1,6.83097242727906e-09
-3.69302536211824e-11,gyz,100,2,0.0,0.1,-3.69302536211824e-11
-2.23692193019166e-11,gyz,1000,2,0.0,0.1,-2.23692193019166e-11
-5.70244223686597e-12,gyz,10000,2,0.0,0.1,-5.70244223686597e-12
4.65569239532882e-14,gyz,100000,2,0.0,0.1,4.65569239532882e-14
-5.7214903773879e-15,gyz,250000,2,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,2,0.0,0.1,-5.6911611425215e-15
-2.21560163819859e-08,gyz,1,3,0.0,0.1,-2.21560163819859e-08
-3.36879784238379e-08,gyz,100,3,0.0,0.1,-3.36879784238379e-08
2.63526960891535e-11,gyz,1000,3,0.0,0.1,2.63526960891535e-11
1.67222865037228e-11,gyz,10000,3,0.0,0.1,1.67222865037228e-11
7.49786333836922e-14,gyz,100000,3,0.0,0.1,7.49786333836922e-14
-5.7214903773879e-15,gyz,250000,3,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,3,0.0,0.1,-5.6911611425215e-15
-1.03108200001657e-07,gyz,1,4,0.0,0.1,-1.03108200001657e-07
-5.40112876815568e-08,gyz,100,4,0.0,0.1,-5.40112876815568e-08
-3.31206484631979e-09,gyz,1000,4,0.0,0.1,-3.31206484631979e-09
2.11596258885446e-11,gyz,10000,4,0.0,0.1,2.11596258885446e-11
1.81352145228841e-14,gyz,100000,4,0.0,0.1,1.81352145228841e-14
-5.7214903773879e-15,gyz,250000,4,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,4,0.0,0.1,-5.6911611425215e-15
-9.44576193089144e-08,gyz,1,5,0.0,0.1,-9.44576193089144e-08
-6.10045523156044e-08,gyz,100,5,0.0,0.1,-6.10045523156044e-08
-6.30926555616202e-09,gyz,1000,5,0.0,0.1,-6.30926555616202e-09
7.58470692184791e-12,gyz,10000,5,0.0,0.1,7.58470692184791e-12
-3.87082043379239e-14,gyz,100000,5,0.0,0.1,-3.87082043379239e-14
-5.7214903773879e-15,gyz,250000,5,0.0,0.1,-5.7214903773879e-15
-5.6911611425215e-15,gyz,500000,5,0.0,0.1,-5.6911611425215e-15
-9.84268886630848e-08,gyz,1,6,0.0,0.1,-9.84268886630848e-08
-3.46483586436323e-08,gyz,100,6,0.0,0.1,-3.46483586436323e-08
-7.95718469064626e-09,gyz,1000,6,0.0,0.1,-7.95718469064626e-09
-3.25005615160581e-11,gyz,10000,6,0.0,0.1,-3.25005615160581e-11
-1.80816751489944e-13,gyz,100000,6,0.0,0.1,-1.80816751489944e-13
7.95436379138241e-14,gyz,250000,6,0.0,0.1,7.95436379138241e-14
-5.6911611425215e-15,gyz,500000,6,0.0,0.1,-5.6911611425215e-15
-1.08138188871522e-07,gyz,1,7,0.0,0.1,-1.08138188871522e-07
-1.91259876994746e-08,gyz,100,7,0.0,0.1,-1.91259876994746e-08
-9.44184774980542e-09,gyz,1000,7,0.0,0.1,-9.44184774980542e-09
-5.94194730603295e-11,gyz,10000,7,0.0,0.1,-5.94194730603295e-11
-1.09762477913934e-13,gyz,100000,7,0.0,0.1,-1.09762477913934e-13
1.71914193562637e-13,gyz,250000,7,0.0,0.1,1.71914193562637e-13
-5.6911611425215e-15,gyz,500000,7,0.0,0.1,-5.6911611425215e-15
-1.17013475155205e-07,gyz,1,8,0.0,0.1,-1.17013475155205e-07
-1.16102894135322e-08,gyz,100,8,0.0,0.1,-1.16102894135322e-08
-7.17626980233649e-09,gyz,1000,8,0.0,0.1,-7.17626980233649e-09
-7.48720012062723e-11,gyz,10000,8,0.0,0.1,-7.48720012062723e-11
-6.00244864107269e-14,gyz,100000,8,0.0,0.1,-6.00244864107269e-14
6.53327831986221e-14,gyz,250000,8,0.0,0.1,6.53327831986221e-14
-5.6911611425215e-15,gyz,500000,8,0.0,0.1,-5.6911611425215e-15
7.29866081213543e-14,gyz,1,0,0.0,1.0,7.29866081213543e-14
-6.02182720054787e-14,gyz,100,0,0.0,1.0,-6.02182720054787e-14
5.20674892493117e-14,gyz,1000,0,0.0,1.0,5.20674892493117e-14
1.78692302418409e-14,gyz,10000,0,0.0,1.0,1.78692302418409e-14
9.02620409205789e-15,gyz,100000,0,0.0,1.0,9.02620409205789e-15
6.03851496721864e-15,gyz,250000,0,0.0,1.0,6.03851496721864e-15
2.60885674607014e-16,gyz,500000,0,0.0,1.0,2.60885674607014e-16
8.11951053311858e-13,gyz,1,1,0.0,1.0,8.11951053311858e-13
-2.87591947448711e-13,gyz,100,1,0.0,1.0,-2.87591947448711e-13
-6.16193484723044e-14,gyz,1000,1,0.0,1.0,-6.16193484723044e-14
7.47126491026489e-14,gyz,10000,1,0.0,1.0,7.47126491026489e-14
9.02620409205789e-15,gyz,100000,1,0.0,1.0,9.02620409205789e-15
6.03851496721864e-15,gyz,250000,1,0.0,1.0,6.03851496721864e-15
2.60885674607014e-16,gyz,500000,1,0.0,1.0,2.60885674607014e-16
4.17599834965003e-13,gyz,1,2,0.0,1.0,4.17599834965003e-13
-7.13917588904771e-13,gyz,100,2,0.0,1.0,-7.13917588904771e-13
-1.50437190442317e-13,gyz,1000,2,0.0,1.0,-1.50437190442317e-13
-6.02904706917701e-14,gyz,10000,2,0.0,1.0,-6.02904706917701e-14
1.92077673445688e-15,gyz,100000,2,0.0,1.0,1.92077673445688e-15
6.03851496721864e-15,gyz,250000,2,0.0,1.0,6.03851496721864e-15
2.60885674607014e-16,gyz,500000,2,0.0,1.0,2.60885674607014e-16
-3.56891747013506e-13,gyz,1,3,0.0,1.0,-3.56891747013506e-13
-5.66655583266782e-14,gyz,100,3,0.0,1.0,-5.66655583266782e-14
1.30227190182923e-13,gyz,1000,3,0.0,1.0,1.30227190182923e-13
-8.51594664433737e-14,gyz,10000,3,0.0,1.0,-8.51594664433737e-14
-1.22900779807451e-14,gyz,100000,3,0.0,1.0,-1.22900779807451e-14
-1.06691239038236e-15,gyz,250000,3,0.0,1.0,-1.06691239038236e-15
2.60885674607014e-16,gyz,500000,3,0.0,1.0,2.60885674607014e-16
-2.4320490929189e-13,gyz,1,4,0.0,1.0,-2.4320490929189e-13
-6.02182720054787e-14,gyz,100,4,0.0,1.0,-6.02182720054787e-14
2.61677596298541e-13,gyz,1000,4,0.0,1.0,2.61677596298541e-13
1.28003354284656e-13,gyz,10000,4,0.0,1.0,1.28003354284656e-13
-3.00536463747476e-14,gyz,100000,4,0.0,1.0,-3.00536463747476e-14
6.03851496721864e-15,gyz,250000,4,0.0,1.0,6.03851496721864e-15
2.60885674607014e-16,gyz,500000,4,0.0,1.0,2.60885674607014e-16
2.61280433097781e-13,gyz,1,5,0.0,1.0,2.61280433097781e-13
2.02682540225758e-13,gyz,100,5,0.0,1.0,2.02682540225758e-13
2.58124882619741e-13,gyz,1000,5,0.0,1.0,2.58124882619741e-13
-5.85141138523699e-14,gyz,10000,5,0.0,1.0,-5.85141138523699e-14
-1.93955053383461e-14,gyz,100000,5,0.0,1.0,-1.93955053383461e-14
-1.06691239038236e-15,gyz,250000,5,0.0,1.0,-1.06691239038236e-15
2.60885674607014e-16,gyz,500000,5,0.0,1.0,2.60885674607014e-16
-2.50310336649491e-13,gyz,1,6,0.0,1.0,-2.50310336649491e-13
3.57049973221348e-14,gyz,100,6,0.0,1.0,3.57049973221348e-14
-3.45836442776344e-13,gyz,1000,6,0.0,1.0,-3.45836442776344e-13
-3.18687612613661e-14,gyz,10000,6,0.0,1.0,-3.18687612613661e-14
-1.63193694434362e-15,gyz,100000,6,0.0,1.0,-1.63193694434362e-15
-1.06691239038236e-15,gyz,250000,6,0.0,1.0,-1.06691239038236e-15
2.60885674607014e-16,gyz,500000,6,0.0,1.0,2.60885674607014e-16
-7.86770102148367e-13,gyz,1,7,0.0,1.0,-7.86770102148367e-13
7.47848477889403e-14,gyz,100,7,0.0,1.0,7.47848477889403e-14
3.78566345341097e-14,gyz,1000,7,0.0,1.0,3.78566345341097e-14
9.42525743360516e-14,gyz,10000,7,0.0,1.0,9.42525743360516e-14
-8.73736430194462e-15,gyz,100000,7,0.0,1.0,-8.73736430194462e-15
-1.52777671055844e-14,gyz,250000,7,0.0,1.0,-1.52777671055844e-14
-3.29182800419349e-15,gyz,500000,7,0.0,1.0,-3.29182800419349e-15
-2.14783199861486e-13,gyz,1,8,0.0,1.0,-2.14783199861486e-13
1.92024399189357e-13,gyz,100,8,0.0,1.0,1.92024399189357e-13
-1.22015481011913e-13,gyz,1000,8,0.0,1.0,-1.22015481011913e-13
-1.08252105355577e-13,gyz,10000,8,0.0,1.0,-1.08252105355577e-13
-1.22900779807451e-14,gyz,100000,8,0.0,1.0,-1.22900779807451e-14
-8.17233974798336e-15,gyz,250000,8,0.0,1.0,-8.17233974798336e-15
-3.29182800419349e-15,gyz,500000,8,0.0,1.0,-3.29182800419349e-15
3.02751598205316e-15,gyz,1,0,0.0,5.0,3.02751598205316e-15
1.46776969240812e-14,gyz,100,0,0.0,5.0,1.46776969240812e-14
